,complex,area,scp,df_len,dt_min,dt_max,dt_avg_step,tdiff_min,tdiff_med,tdiff_mean,tdiff_max,dt_offset,idiff_min,idiff_med,idiff_mean,idiff_max,idiff_10lgst,idiff_neg_ct,idiff_zero_ct,idiff_pos_ct,idiffpt_min,idiffpt_med,idiffpt_mean,idiffpt_max,inegset_ct,inegset_avg_len,odiff_min,odiff_med,odiff_mean,odiff_max,odiff_10lgst,odiff_neg_ct,odiff_zero_ct,odiff_pos_ct,odiffpt_min,odiffpt_med,odiffpt_mean,odiffpt_max,onegset_ct,onegset_avg_len
2354,606,N400A,02-06-00,15059,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:58:16.726210239,0 days 00:00:07,0 days 04:00:00,0 days 03:58:17.682449033,14 days 04:00:00,0,0.0,31.0,6718.71140181951,93056482.0,"[93056482.0, 6214834.0, 20799.0, 2404.0, 2337.0, 2266.0, 2159.0, 2053.0, 1887.0, 1822.0]",0,1251,13808,0.0,32.0,3630.05769864643,46528241.0,0.0,0,-318099.0,14.0,48.39066339066339,687855.0,"[687855.0, 318099.0, 909.0, 623.0, 330.0, 296.0, 256.0, 247.0, 237.0, 236.0]",1,1698,13360,-159049.5,14.0,59.52244693948577,687855.0,1.0,0.0
2355,345,R626,00-03-03,15170,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:56:32.116018457,0 days 00:00:09,0 days 04:00:00,0 days 03:56:33.065260382,14 days 04:00:00,0,-8.0,291.0,794.6032300593276,6380008.0,"[6380008.0, 32522.0, 3005.0, 2629.0, 2021.0, 1940.0, 1931.0, 1922.0, 1895.0, 1887.0]",1,168,15001,-12800.0,299.0,805.4820733814214,6380008.0,1.0,1.0,0.0,19.0,84.2649967040211,898233.0,"[898233.0, 2087.0, 229.0, 223.0, 208.0, 190.0, 143.0, 138.0, 126.0, 124.0]",0,261,14909,0.0,19.0,84.35998245026826,898233.0,0.0,0
2356,429,R319,01-00-11,1,2021-06-20 17:00:00,2021-06-20 17:00:00,0 days 00:00:00,0 days 04:00:00,0 days 04:00:00,0 days 04:00:00,0 days 04:00:00,1,462898.0,462898.0,462898.0,462898.0,[462898.0],0,0,1,462898.0,462898.0,462898.0,462898.0,0.0,0,269547567.0,269547567.0,269547567.0,269547567.0,[269547567.0],0,0,1,269547567.0,269547567.0,269547567.0,269547567.0,0.0,0
2357,628,N095,00-03-07,15167,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:56:34.923188501,0 days 00:00:06,0 days 04:00:00,0 days 03:56:35.872618184,1 days 04:00:00,1,-1937096.0,102.0,8.785125601635128,66633.0,"[1937096.0, 1709958.0, 66633.0, 1826.0, 1811.0, 1785.0, 1767.0, 1762.0, 1721.0, 1720.0]",3,323,14841,-387419.2,108.0,210.76621727095846,66633.0,3.0,1.0,-1289126.0,76.0,8.12527197204457,185315.0,"[1289126.0, 1188470.0, 185315.0, 1156.0, 1132.0, 1089.0, 1051.0, 1049.0, 1038.0, 1026.0]",3,100,15064,-257825.2,79.0,155.21801275003997,185315.0,3.0,1.0
2358,451,R528,00-06-02,15037,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:58:37.643146904,0 days 00:00:37,0 days 04:00:00,0 days 03:58:38.600784730,14 days 04:00:00,0,0.0,0.0,0.00019950788056128217,3.0,"[3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,15036,1,0.0,0.0,0.00019950788056128217,3.0,0.0,0,0.0,0.0,0.15754472301655914,1485.0,"[1485.0, 14.0, 12.0, 9.0, 9.0, 8.0, 7.0, 7.0, 6.0, 6.0]",0,14448,589,0.0,0.0,0.1578517639239405,1485.0,0.0,0
2359,313,R161A,01-06-04,4349,2019-08-07 17:00:00,2021-08-06 21:00:00,0 days 04:01:45.955392044,0 days 00:00:54,0 days 04:00:00,0 days 04:01:49.266498045,6 days 08:00:00,1,0.0,34.0,77.90296619912624,628.0,"[628.0, 626.0, 625.0, 575.0, 568.0, 565.0, 555.0, 528.0, 522.0, 515.0]",0,405,3944,0.0,34.0,78.18286998588275,728.0898876404494,0.0,0,0.0,144.0,207.04805702460337,15980.0,"[15980.0, 3681.0, 1192.0, 1159.0, 1157.0, 1140.0, 1133.0, 1119.0, 1116.0, 1112.0]",0,112,4237,0.0,145.0,203.5339172148506,1192.0,0.0,0
2360,367,R416,00-05-01,14989,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:59:23.493228367,0 days 00:00:17,0 days 04:00:00,0 days 03:59:24.453932884,14 days 04:00:00,0,0.0,0.0,6.671559143371805e-05,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,14988,1,0.0,0.0,6.671559143371805e-05,1.0,0.0,0,0.0,0.0,0.024951631196210553,95.0,"[95.0, 26.0, 21.0, 16.0, 15.0, 8.0, 6.0, 5.0, 5.0, 5.0]",0,14869,120,0.0,0.0,0.02487592716391179,95.0,0.0,0
2361,414,R200A,01-00-01,15022,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:58:51.939821594,0 days 00:00:10,0 days 04:00:00,0 days 03:58:52.898415657,14 days 04:00:00,0,-1.0,84.0,288.5184396218879,1377028.0,"[1377028.0, 18319.0, 1610.0, 1600.0, 1513.0, 1346.0, 1318.0, 1312.0, 1289.0, 1287.0]",1,830,14191,-148.4536082474227,86.0,290.75970175631494,1377028.0,1.0,1.0,0.0,24.0,92.24164558647317,507058.0,"[507058.0, 5606.0, 603.0, 574.0, 487.0, 476.0, 474.0, 467.0, 462.0, 459.0]",0,809,14213,0.0,25.0,94.71003455227998,507058.0,0.0,0
2362,22,A054,01-06-00,14987,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:59:25.410022019,0 days 00:00:45,0 days 04:00:00,0 days 03:59:26.370854740,1 days 04:00:00,0,-100838245.0,33.0,28.01634750116768,100102150.0,"[100838245.0, 100102150.0, 2297923.0, 2143267.0, 1091126.0, 360207.0, 273424.0, 963.0, 961.0, 867.0]",3,1863,13121,-100838245.0,34.0,83.3314007176677,100102150.0,3.0,1.0,-16819527.0,12.0,1.1388536731834256,16749185.0,"[16819527.0, 16749185.0, 640265.0, 553846.0, 128274.0, 43695.0, 11417.0, 412.0, 397.0, 301.0]",5,1734,13248,-16819527.0,13.0,7.930411364662009,16749185.0,5.0,0.6
2363,240,N539A,00-03-02,3354,2016-08-05 15:07:22,2018-02-09 20:00:00,0 days 03:57:30.673225998,0 days 00:01:20,0 days 04:00:00,0 days 03:57:34.966607036,0 days 16:08:01,1,0.0,250.0,245.8464519976148,928.0,"[928.0, 844.0, 832.0, 827.0, 824.0, 821.0, 810.0, 808.0, 808.0, 807.0]",0,16,3338,0.0,255.0,256.632332889404,2290.909090909091,0.0,0,0.0,27.0,32.33691115086464,142.0,"[142.0, 140.0, 139.0, 136.0, 133.0, 133.0, 127.0, 127.0, 127.0, 126.0]",0,80,3274,0.0,27.0,32.60958141536715,162.71186440677965,0.0,0
2364,427,R323,00-00-04,14939,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 04:00:11.567039293,0 days 00:00:00,0 days 04:00:00,0 days 04:00:12.530959234,14 days 04:00:00,1,-212.0,103.0,37183.70988687329,419434614.0,"[419434614.0, 133687022.0, 25267.0, 5328.0, 899.0, 871.0, 847.0, 827.0, 825.0, 823.0]",1,379,14559,-212.0,105.0,37465.27381699311,419434614.0,1.0,1.0,-16327.0,26.0,6759.425865185086,50386269.0,"[50386269.0, 50158553.0, 16406.0, 16327.0, 2466.0, 584.0, 238.0, 218.0, 199.0, 146.0]",2,269,14668,-8163.5,27.0,6813.073942151864,50386269.0,2.0,0.5
2365,99,J005,00-06-00,14643,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 04:05:02.888752304,0 days 00:01:20,0 days 04:00:00,0 days 04:05:03.872157344,30 days 08:00:00,1,-839317237.0,44.0,19.80885064535956,835558751.0,"[839317237.0, 835558751.0, 2151331.0, 7854.0, 5452.0, 861.0, 851.0, 839.0, 838.0, 831.0]",1,1071,13571,-4611633.17032967,45.0,28492.748991923272,417779375.5,1.0,1.0,-167841809.0,28.0,15.772451000478044,167117607.0,"[167841809.0, 167117607.0, 460742.0, 4703.0, 826.0, 198.0, 185.0, 178.0, 178.0, 177.0]",1,553,14089,-922207.7417582418,28.0,5708.432693537025,83558803.5,1.0,1.0
2366,4,R512,00-00-01,13900,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 04:18:08.805755395,0 days 00:00:27,0 days 04:00:00,0 days 04:18:09.841726618,204 days 03:00:00,0,0.0,34.0,71.7831654676259,171421.0,"[171421.0, 2565.0, 1023.0, 836.0, 827.0, 789.0, 781.0, 773.0, 766.0, 762.0]",0,846,13054,0.0,35.0,72.63347752037423,171421.0,0.0,0,0.0,206.0,473.5723741007194,1857007.0,"[1857007.0, 39195.0, 4160.0, 3276.0, 3218.0, 2979.0, 2296.0, 2201.0, 1917.0, 1848.0]",0,630,13270,0.0,210.0,472.1984173913719,1857007.0,0.0,0
2367,612,R242,01-03-03,15014,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:58:59.576395364,0 days 00:00:06,0 days 04:00:00,0 days 03:59:00.535500199,14 days 04:00:00,0,0.0,95.0,405.8689889436526,3695827.0,"[3695827.0, 20090.0, 4831.0, 2644.0, 2408.0, 1928.0, 1812.0, 1230.0, 1133.0, 1068.0]",0,597,14417,0.0,102.0,406.00834503235717,3695827.0,0.0,0,0.0,72.0,295.78180364992676,2862037.0,"[2862037.0, 13819.0, 2871.0, 1364.0, 1330.0, 1057.0, 869.0, 816.0, 718.0, 711.0]",0,465,14549,0.0,73.0,298.0252007335433,2862037.0,0.0,0
2368,164,R138,00-05-00,10805,2014-10-11 02:00:00,2021-08-06 22:00:00,0 days 05:32:05.441925034,0 days 00:00:10,0 days 04:00:00,0 days 05:32:06.774641369,709 days 16:00:00,2,-117049974.0,0.0,54.601388246182324,117434316.0,"[117434316.0, 117049974.0, 196292.0, 3127.0, 34.0, 16.0, 13.0, 10.0, 10.0, 10.0]",1,7095,3709,-27489.425551902303,0.0,10872.903519081428,117434316.0,1.0,1.0,0.0,0.0,9.254974548819991e-05,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,10804,1,0.0,0.0,3.08499151627333e-05,0.3333333333333333,0.0,0
2369,325,R119,00-00-00,14891,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 04:00:58.021623799,0 days 00:01:10,0 days 04:00:00,0 days 04:00:58.988650862,14 days 04:00:00,1,0.0,56.0,127.63850648042441,138525.0,"[138525.0, 9693.0, 1305.0, 991.0, 988.0, 946.0, 919.0, 903.0, 897.0, 874.0]",0,254,14637,0.0,57.0,127.09154161846246,138525.0,0.0,0,0.0,20.0,52.727150627896044,59697.0,"[59697.0, 3645.0, 369.0, 361.0, 350.0, 349.0, 337.0, 329.0, 322.0, 320.0]",0,581,14310,0.0,20.0,53.10105421628729,59697.0,0.0,0
2370,190,N131,00-00-01,14912,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 04:00:37.660944206,0 days 00:01:20,0 days 04:00:00,0 days 04:00:38.626609442,7 days 04:00:00,1,0.0,45.0,322.9448766094421,3593402.0,"[3593402.0, 4701.0, 989.0, 975.0, 974.0, 955.0, 952.0, 919.0, 895.0, 890.0]",0,383,14529,0.0,45.0,323.41635164054065,3593402.0,0.0,0,0.0,15.0,158.72471834763948,1952713.0,"[1952713.0, 2290.0, 395.0, 320.0, 277.0, 276.0, 257.0, 255.0, 238.0, 234.0]",0,547,14365,0.0,15.0,158.53106823473016,1952713.0,0.0,0
2371,176,N110,00-05-01,15048,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:58:27.177033492,0 days 00:00:23,0 days 04:00:00,0 days 03:58:28.133971291,7 days 04:00:00,1,-2.0,121.5,339.5428628389155,2342257.0,"[2342257.0, 8691.0, 4750.0, 1410.0, 1160.0, 984.0, 837.0, 835.0, 730.0, 722.0]",1,479,14568,-1252.1739130434783,124.0,339.8300435650466,2342257.0,1.0,1.0,0.0,23.0,79.4961456671983,747596.0,"[747596.0, 1856.0, 503.0, 316.0, 254.0, 236.0, 211.0, 206.0, 199.0, 189.0]",0,714,14334,0.0,24.0,79.60061656647353,747596.0,0.0,0
2372,620,R602,00-03-00,15208,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:55:56.654392425,0 days 00:00:02,0 days 04:00:00,0 days 03:55:57.601262493,14 days 04:00:00,0,-1848568.0,55.0,23.8035244608101,277201.0,"[1848568.0, 277201.0, 12874.0, 2385.0, 1868.0, 1819.0, 1803.0, 1795.0, 1790.0, 1790.0]",2,383,14823,-924284.0,59.0,86.16866787144392,277201.0,2.0,1.0,-8240701.0,367.0,131.18010257759073,1339715.0,"[8240701.0, 1339715.0, 60619.0, 10327.0, 3165.0, 3064.0, 2980.0, 2886.0, 2776.0, 2673.0]",2,131,15075,-4120350.5,381.0,425.023014314596,1339715.0,2.0,1.0
2373,129,H030,01-00-00,14988,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:59:24.451561249,0 days 00:01:08,0 days 04:00:00,0 days 03:59:25.412329863,1 days 16:00:00,0,0.0,22.0,112.12716840138778,1270386.0,"[1270386.0, 447.0, 188.0, 164.0, 155.0, 149.0, 145.0, 140.0, 140.0, 139.0]",0,2190,12798,0.0,22.0,112.4434343271392,1270386.0,0.0,0,0.0,56.0,261.7999733119829,2640453.0,"[2640453.0, 1270.0, 603.0, 435.0, 434.0, 430.0, 429.0, 427.0, 423.0, 423.0]",0,236,14752,0.0,56.0,261.95976152574536,2640453.0,0.0,0
2374,610,R236,00-00-01,15189,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:56:14.363025873,0 days 00:00:26,0 days 04:00:00,0 days 03:56:15.311080387,14 days 04:00:00,1,-9173116.0,58.0,0.796036605438146,9131831.0,"[9173116.0, 9131831.0, 1247007.0, 1063023.0, 37200.0, 1574.0, 1547.0, 1451.0, 1367.0, 1310.0]",5,2104,13080,-1063023.0,61.0,656.5269224423478,9131831.0,5.0,1.0,-11137200.0,202.0,1.5346632431364804,11048280.0,"[11137200.0, 11048280.0, 2835823.0, 2136572.0, 74160.0, 2802.0, 2181.0, 2112.0, 2110.0, 2028.0]",6,992,14191,-2136572.0,217.0,882.5308539173586,11048280.0,6.0,0.8333333333333334
2375,26,C008,00-04-01,15096,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:57:41.685214626,0 days 00:00:10,0 days 04:00:00,0 days 03:57:42.639109697,0 days 20:00:00,0,0.0,0.0,0.0001987281399046105,3.0,"[3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,15095,1,0.0,0.0,0.0001987281399046105,3.0,0.0,0,0.0,0.0,0.14990726020137785,1591.0,"[1591.0, 38.0, 37.0, 33.0, 29.0, 19.0, 16.0, 11.0, 8.0, 8.0]",0,14775,321,0.0,0.0,0.1499383768367474,1591.0,0.0,0
2376,154,N030,00-00-02,15026,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:58:48.124584054,0 days 00:00:27,0 days 04:00:00,0 days 03:58:49.082922933,3 days 20:00:00,1,-2179957.0,135.0,165.09270597630774,1608111.0,"[2179957.0, 1608111.0, 6843.0, 1814.0, 1157.0, 958.0, 934.0, 932.0, 913.0, 908.0]",2,953,14071,-1089978.5,138.0,241.514506871993,1608111.0,2.0,1.0,-535511.0,47.5,41.798815386663115,412428.0,"[535511.0, 412428.0, 1356.0, 368.0, 238.0, 227.0, 211.0, 203.0, 193.0, 190.0]",1,783,14242,-267755.5,48.0,60.01069762165909,412428.0,1.0,2.0
2377,307,R173,00-03-00,14988,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 03:59:24.451561249,0 days 00:00:01,0 days 04:00:00,0 days 03:59:25.412329863,14 days 04:00:00,1,-2.0,171.0,1015.356151587937,10534900.0,"[10534900.0, 35120.0, 12263.0, 3097.0, 2893.0, 2595.0, 2422.0, 1908.0, 1886.0, 1878.0]",3,624,14361,-28800.0,180.0,1015.690517878466,10534900.0,3.0,1.0,-2.0,116.0,573.811782759541,5623910.0,"[5623910.0, 19637.0, 7513.0, 1844.0, 1381.0, 1112.0, 1050.0, 1016.0, 994.0, 984.0]",1,365,14622,-9.393346379647749,120.0,579.1551987733322,5623910.0,1.0,3.0
2378,609,N504,02-00-01,15019,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:58:54.802583394,0 days 00:00:24,0 days 04:00:00,0 days 03:58:55.761368932,14 days 04:00:00,0,0.0,102.0,795.9307543777882,8013130.0,"[8013130.0, 22907.0, 6966.0, 2821.0, 2181.0, 2156.0, 2121.0, 2066.0, 2038.0, 2037.0]",0,145,14874,0.0,106.0,797.9528762820437,8013130.0,0.0,0,0.0,145.0,994.6503096078301,10075214.0,"[10075214.0, 27913.0, 7760.0, 3392.0, 2673.0, 2218.0, 2180.0, 2088.0, 1925.0, 1891.0]",0,104,14915,0.0,148.0,1002.2297761203157,10075214.0,0.0,0
2379,223,N601A,01-03-02,10675,2016-09-29 16:00:00,2021-08-06 20:00:00,0 days 03:59:03.344262295,0 days 00:01:05,0 days 04:00:00,0 days 03:59:04.693208430,1 days 04:00:00,0,0.0,86.0,132.8455269320843,1314.0,"[1314.0, 1094.0, 1035.0, 884.0, 859.0, 797.0, 755.0, 750.0, 747.0, 746.0]",0,639,10036,0.0,88.0,133.63201169674727,1094.0,0.0,0,0.0,81.0,97.71081967213115,980.0,"[980.0, 579.0, 490.0, 469.0, 442.0, 410.0, 401.0, 397.0, 397.0, 387.0]",0,566,10109,0.0,82.0,98.91818812557662,1616.3265306122448,0.0,0
2380,164,N071,00-00-04,15120,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:57:19.047619047,0 days 00:00:00,0 days 04:00:00,0 days 03:57:20,0 days 16:00:00,0,-9913767.0,164.0,128.20939153439153,9914559.0,"[9914559.0, 9914014.0, 9913769.0, 9913767.0, 9913753.0, 9913715.0, 9913701.0, 9913654.0, 9905597.0, 9905181.0]",9,160,14951,-142758244800.0,172.0,-56164580.55166661,14082669.158878505,9.0,1.0,-10439850.0,51.0,4.75026455026455,10439944.0,"[10439944.0, 10439850.0, 10431918.0, 10431910.0, 9891555.0, 9891544.0, 9891436.0, 9890836.0, 9875490.0, 9875469.0]",10,208,14902,-150219504000.0,51.0,-56971547.62865042,15599129.719626168,10.0,0.9
2381,432,R314,00-00-01,14899,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 04:00:50.258406604,0 days 00:01:20,0 days 04:00:00,0 days 04:00:51.224914423,14 days 04:00:00,1,0.0,189.0,818.5596348748238,8380114.0,"[8380114.0, 27059.0, 1348.0, 1308.0, 1214.0, 1208.0, 1202.0, 1199.0, 1165.0, 1161.0]",0,362,14537,0.0,191.0,819.0590966050289,8380114.0,0.0,0,0.0,25.0,104.16813208940198,1139297.0,"[1139297.0, 2067.0, 154.0, 148.0, 135.0, 132.0, 131.0, 128.0, 126.0, 125.0]",0,408,14491,0.0,25.0,104.21120197004105,1139297.0,0.0,0
2382,49,B021,00-04-00,15072,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:58:04.394904458,0 days 00:00:02,0 days 04:00:00,0 days 03:58:05.350318471,1 days 04:00:00,0,-404.0,0.0,0.008426220806794055,89.0,"[404.0, 89.0, 9.0, 6.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0]",1,14746,325,-57.714285714285715,0.0,0.031342056164369546,89.0,1.0,1.0,0.0,0.0,0.0011279193205944798,17.0,"[17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,15071,1,0.0,0.0,0.00016113133151349711,2.4285714285714284,0.0,0
2383,8,A006,00-00-02,15150,2014-10-11 02:00:00,2021-08-06 22:00:00,0 days 03:56:50.851485148,0 days 00:00:45,0 days 04:00:00,0 days 03:56:51.801980198,1 days 00:00:00,2,-2367774.0,66.0,433.56937293729374,6613021.0,"[6613021.0, 2367774.0, 1448.0, 1304.0, 1144.0, 1054.0, 1017.0, 999.0, 977.0, 922.0]",1,682,14467,-2367774.0,68.0,434.4703310415109,6613021.0,1.0,1.0,0.0,35.0,1096.3317491749176,12735937.0,"[12735937.0, 2975794.0, 682.0, 448.0, 441.0, 415.0, 400.0, 371.0, 353.0, 351.0]",0,710,14440,0.0,36.0,1099.6755165581494,12735937.0,0.0,0
2384,308,R171,01-00-01,14932,2014-10-11 01:00:00,2021-08-06 21:00:00,0 days 04:00:18.323064559,0 days 00:00:35,0 days 04:00:00,0 days 04:00:19.287436378,14 days 04:00:00,1,0.0,78.0,249.94863380658987,2401780.0,"[2401780.0, 9444.0, 603.0, 593.0, 565.0, 561.0, 527.0, 522.0, 516.0, 509.0]",0,662,14270,0.0,80.0,250.02985368033612,2401780.0,0.0,0,-4.0,124.0,374.54969193678005,3593746.0,"[3593746.0, 14472.0, 863.0, 618.0, 607.0, 557.0, 491.0, 487.0, 482.0, 479.0]",1,492,14439,-1645.7142857142858,126.0,375.0085409119124,3593746.0,1.0,0.0
2385,610,R240,00-00-02,4308,2019-08-30 17:00:00,2021-08-06 21:00:00,0 days 03:56:22.729805013,0 days 00:00:01,0 days 04:00:00,0 days 03:56:26.072423398,1 days 00:51:26,1,-1094434.0,68.0,61.754410399257196,1095979.0,"[1095979.0, 1094434.0, 371840.0, 2960.0, 2757.0, 2662.0, 2632.0, 2556.0, 2447.0, 2385.0]",2,703,3603,-1094434.0,71.0,65.7923500677032,1095979.0,2.0,1.0,-1484152.0,64.0,40.12534818941504,1487304.0,"[1487304.0, 1484152.0, 704708.0, 5391.0, 3018.0, 2864.0, 2800.0, 2781.0, 2758.0, 2753.0]",2,123,4183,-1484152.0,65.0,48.26145994073257,1487304.0,2.0,1.0
2386,409,R215,00-00-02,14986,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:59:26.368610703,0 days 00:00:44,0 days 04:00:00,0 days 03:59:27.329507540,14 days 04:00:00,0,-1.0,303.0,961.6168423862272,7463897.0,"[7463897.0, 46837.0, 3827.0, 2985.0, 2624.0, 2485.0, 2426.0, 2352.0, 2268.0, 2210.0]",1,247,14738,-327.27272727272725,317.0,962.713197282616,7463897.0,1.0,1.0,0.0,41.0,155.2855998932337,1300388.0,"[1300388.0, 7179.0, 621.0, 521.0, 513.0, 499.0, 481.0, 470.0, 470.0, 457.0]",0,337,14649,0.0,42.0,155.77169972005,1300388.0,0.0,0
2387,164,N067,00-05-01,15312,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:54:20.501567398,0 days 00:00:08,0 days 04:00:00,0 days 03:54:21.442006269,1 days 16:00:00,0,-5338284.0,168.0,118.3730407523511,3246299.0,"[5338284.0, 3246299.0, 2414.0, 1962.0, 1957.0, 1956.0, 1945.0, 1943.0, 1922.0, 1906.0]",1,207,15104,-5338284.0,177.0,132.79576935189166,3246299.0,1.0,1.0,-20237727.0,312.0,231.13048589341693,16061075.0,"[20237727.0, 16061075.0, 4149.0, 3630.0, 3212.0, 3160.0, 3127.0, 3027.0, 3023.0, 2965.0]",2,58,15252,-20237727.0,329.0,250.24975427511282,16061075.0,2.0,0.5
2388,160,N046,00-00-01,14165,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 04:13:19.039887045,0 days 00:01:17,0 days 04:00:00,0 days 04:13:20.056477232,148 days 08:00:00,0,-8876665.0,92.0,5.339851747264384,6298455.0,"[8876665.0, 6298455.0, 1638.0, 1494.0, 1433.0, 1325.0, 1300.0, 1209.0, 1187.0, 1158.0]",1,343,13821,-8876665.0,94.0,7.486175416360658,6298455.0,1.0,1.0,-7314683.0,79.0,3.8589481115425346,5322507.0,"[7314683.0, 5322507.0, 1662.0, 1640.0, 1458.0, 1257.0, 1257.0, 1216.0, 1206.0, 1141.0]",1,221,13943,-7314683.0,82.0,6.523846618225946,5322507.0,1.0,1.0
2389,608,C012,01-03-02,15152,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:56:48.975712777,0 days 00:00:15,0 days 04:00:00,0 days 03:56:49.926082365,0 days 20:00:00,0,0.0,80.0,504.83381731784584,5784643.0,"[5784643.0, 1205.0, 1033.0, 973.0, 955.0, 899.0, 858.0, 841.0, 839.0, 823.0]",0,348,14804,0.0,82.0,508.11704503010674,5784643.0,0.0,0,0.0,53.0,326.8585005279831,3962415.0,"[3962415.0, 489.0, 376.0, 359.0, 325.0, 321.0, 302.0, 302.0, 296.0, 294.0]",0,185,14967,0.0,54.0,327.6566798185963,3962415.0,0.0,0
2390,604,R262A,04-00-02,14625,2014-10-11 00:22:00,2021-08-06 20:22:00,0 days 04:05:20.984615384,0 days 00:01:20,0 days 04:00:00,0 days 04:05:21.969230769,39 days 12:00:00,0,-788846.0,0.0,15.66659829059829,732911.0,"[788846.0, 732911.0, 1118.0, 1065.0, 1049.0, 1019.0, 994.0, 947.0, 934.0, 932.0]",1,13211,1413,-788846.0,0.0,15.567600201106082,732911.0,1.0,1.0,-1036144.0,0.0,20.041982905982906,967321.0,"[1036144.0, 967321.0, 1290.0, 1224.0, 1212.0, 1208.0, 1207.0, 1096.0, 1095.0, 1095.0]",1,13023,1601,-1036144.0,0.0,19.902975451905306,967321.0,1.0,1.0
2391,13,A027,01-03-00,15015,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:58:58.621378621,0 days 00:00:54,0 days 04:00:00,0 days 03:58:59.580419580,1 days 00:00:00,0,-5663527.0,135.0,47.232700632700634,3050268.0,"[5663527.0, 3050268.0, 1362.0, 1239.0, 1224.0, 1190.0, 1143.0, 1136.0, 1131.0, 1122.0]",1,391,14623,-1132705.4,139.0,350.18610102484047,3050268.0,1.0,1.0,-2793516.0,63.0,24.236763236763238,1569354.0,"[2793516.0, 1569354.0, 797.0, 763.0, 665.0, 591.0, 582.0, 503.0, 501.0, 496.0]",1,295,14719,-558703.2,64.0,174.76502351249886,1569354.0,1.0,1.0
2392,501,S101A,01-00-00,14869,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 04:01:19.413544959,0 days 00:01:12,0 days 04:00:00,0 days 04:01:20.382002824,14 days 04:00:00,0,0.0,6.0,191.7541193086287,2526624.0,"[2526624.0, 2742.0, 407.0, 379.0, 340.0, 329.0, 323.0, 319.0, 315.0, 313.0]",0,1655,13214,0.0,6.0,191.49842204871922,2526624.0,0.0,0,0.0,0.0,1.5784518124957967,23410.0,"[23410.0, 15.0, 5.0, 5.0, 4.0, 2.0, 2.0, 2.0, 2.0, 1.0]",0,14837,32,0.0,0.0,1.5784518124957967,23410.0,0.0,0
2393,617,R610,00-03-01,15275,2014-10-11 00:00:00,2021-08-06 20:00:00,0 days 03:54:54.559738134,0 days 00:00:01,0 days 04:00:00,0 days 03:54:55.502454991,14 days 04:00:00,0,-2876586.0,78.0,17.172569558101472,1542056.0,"[2876586.0, 1542056.0, 66701.0, 11774.0, 3054.0, 2496.0, 1912.0, 747.0, 743.0, 732.0]",4,619,14652,-2876586.0,82.0,25.643662505287725,1542056.0,4.0,1.0,-11060129.0,309.0,80.74324058919804,5384917.0,"[11060129.0, 5384917.0, 326450.0, 48807.0, 40855.0, 28446.0, 7979.0, 2979.0, 2592.0, 2569.0]",6,75,15194,-11060129.0,323.0,89.01333913754422,5384917.0,6.0,0.6666666666666666
